Familia,Genero,Especie,id,Longitud de onda,Intensidad miníma,Intensidad media,Intensidad máxima,Tonos principales,Melodía,Centroide espectral,Rolloff espectral,Contraste espectral,Ancho de banda espectral,Croma,Tempo,Pulso,Coeficientes MFCC,RMS,Cens,Piptrack,Cruces por cero,Cromagrama CQT,Cromagrama CENS,Melspectrogram,Polynomial coefficients,Fourier tempogram,Ceros Cruzados,Perceptrual Sharpness,Loudness,Tonnetz,Contraste,Rolloff,Centroide,Bandwidth
Cotingidae,,,_101683,1107648,0.0024020195,0.02312744,0.40418276,1025,-0.0259114785621628,3937.471121113133,6013.490270025849,21.446952145755862,2150.969198604394,0.21974461,129.19921875,0.292086029971024,-22.826216,0.02312744,0.2566698,0.009869046,0.31812877267213496,0.47202453,0.2566698,0.11007109,0.06524233260240614,(0.4683034420013428-0.00023196416441351175j),0.31812877267213496,0.025207724,50.04778,-0.0259114785621628,21.446952145755862,6013.490270025849,3937.471121113133,2150.969198604394
Cotingidae,,,_10748,730944,0.0030083656,0.015672356,0.39103895,1025,0.005020096730939953,6162.360824994954,9007.807832605698,18.049295636678316,2478.165600217799,0.6463629,123.046875,0.27896221104155594,-26.208115,0.015672356,0.28195468,0.010512562,0.5667051000087535,0.65921533,0.28195468,0.060198165,0.041642197045858274,(0.4501913785934448-0.0011343604419380426j),0.5667051000087535,0.2342078,22.380125,0.005020096730939953,18.049295636678316,9007.807832605698,6162.360824994954,2478.165600217799
Cotingidae,,,_12596,96192,0.0017689046,0.0119244745,0.029300038,1025,-0.008356940863974545,7540.197267359915,8921.21750851895,26.178781649055246,1301.997157816792,0.23272035,143.5546875,0.07757805854687502,-40.230232,0.0119244745,0.26864472,2.331802e-05,0.6654468292885638,0.5639458,0.26864472,0.005807261,-0.004415581346136251,(0.09568088501691818+0.012074186466634274j),0.6654468292885638,0.0087929005,2.2418013,-0.008356940863974545,26.178781649055246,8921.21750851895,7540.197267359915,1301.997157816792
Cotingidae,,,_148272,1644342,1.0107722e-05,0.016429022,0.083272785,1025,-0.0035813839088700053,3500.620841334484,4867.459224259126,20.705194171611097,1800.711784327524,0.30631608,123.046875,0.27804872529324715,-11.398975,0.016429022,0.27605587,0.036531724,0.30789081958281445,0.6428281,0.27605587,0.035126314,0.18854635123393737,(0.493165522813797+0.002517938846722245j),0.30789081958281445,0.021239588,52.77002,-0.0035813839088700053,20.705194171611097,4867.459224259126,3500.620841334484,1800.711784327524
Cotingidae,,,_14849,374976,0.0016427481,0.015166164,0.07375698,1025,-0.012918139433137037,7306.825102311931,8571.639619127302,26.867938977333335,1182.5687946861174,0.27035,129.19921875,0.09396737320853171,-36.849377,0.015166164,0.27022877,4.7090793e-06,0.6253477255286494,0.5717729,0.27022877,0.014937004,0.003474919784882238,(0.09372889250516891+0.0029380570631474257j),0.6253477255286494,0.0026187731,11.116798,-0.012918139433137037,26.867938977333335,8571.639619127302,7306.825102311931,1182.5687946861174
Cotingidae,,,_14850,1434240,0.0017031773,0.005016389,0.046677995,1025,-0.0034136341224699257,7967.734336034097,9363.49666358572,25.052658869976685,1153.7869012762237,0.3319379,123.046875,0.11118114815800913,-38.720074,0.005016389,0.27347493,5.0373834e-09,0.6836468998148644,0.67057234,0.27347493,0.001547893,-0.00934592802993693,(0.0686984583735466+0.0001280929136555642j),0.6836468998148644,0.00034394674,14.055922,-0.0034136341224699257,25.052658869976685,9363.49666358572,7967.734336034097,1153.7869012762237
Cotingidae,,,_152295,582912,5.2815044e-06,0.023733329,0.30130547,1025,0.0013064169961693579,4149.5568901407205,7118.510189173618,20.38464444214066,2497.778573944218,0.43923062,123.046875,0.2678091079136105,-10.440179,0.023733329,0.2834867,0.05053074,0.36032069660886745,0.71007675,0.2834867,0.074655585,0.270281147532092,(0.48376673460006714-0.00462302565574646j),0.36032069660886745,0.10143002,27.032263,0.0013064169961693579,20.38464444214066,7118.510189173618,4149.5568901407205,2497.778573944218
Cotingidae,,,_164749,90432,0.0027875693,0.021894068,0.13766949,1025,0.00273023493196792,3736.88946136559,7164.65629965572,18.934692643331235,2798.2861275206837,0.5588275,107.666015625,0.17225349725912473,-7.366536,0.021894068,0.28384686,0.05062038,0.307421323269774,0.755667,0.28384686,0.05777999,0.2787100922428731,(0.36652499437332153-0.021297674626111984j),0.307421323269774,0.100717925,3.8752499,0.00273023493196792,18.934692643331235,7164.65629965572,3736.88946136559,2798.2861275206837
Cotingidae,,,_16567,790096,0.00010838426,0.03955768,0.46083412,1025,-0.0040093160003298045,4180.056927270279,7074.124430127712,20.445582134116247,2674.954701125057,0.4695561,123.046875,0.260151330748089,-10.940439,0.03955768,0.28535497,0.05683412,0.36200805031573835,0.72920877,0.28535497,0.19084148,0.3416491128303252,(0.5226819515228271-0.0022442303597927094j),0.36200805031573835,0.09040454,61.077057,-0.0040093160003298045,20.445582134116247,7074.124430127712,4180.056927270279,2674.954701125057
Cotingidae,,,_18071,617472,0.00012383626,0.00056879886,0.009093344,1025,0.044874458141772,6727.0515334447955,8919.812729779413,20.404530116162825,1897.9728813715428,0.49482605,123.046875,0.2788987839872553,-45.57118,0.00056879886,0.24818157,2.0337508e-05,0.573401172198633,0.3889266,0.24818157,5.5758206e-05,0.00016690707469656712,(0.43122783303260803+0.0029122293926775455j),0.573401172198633,0.053265918,0.68654025,0.044874458141772,20.404530116162825,8919.812729779413,6727.0515334447955,1897.9728813715428
