Familia,Genero,Especie,id,Longitud de onda,Intensidad miníma,Intensidad media,Intensidad máxima,Tonos principales,Melodía,Centroide espectral,Rolloff espectral,Contraste espectral,Ancho de banda espectral,Croma,Tempo,Pulso,Coeficientes MFCC,RMS,Cens,Piptrack,Cruces por cero,Cromagrama CQT,Cromagrama CENS,Melspectrogram,Polynomial coefficients,Fourier tempogram,Ceros Cruzados,Perceptrual Sharpness,Loudness,Tonnetz,Contraste,Rolloff,Centroide,Bandwidth
Cotingidae,,,_249359,4699584,0.021175843,0.06604007,0.20580356,1025,0.0007742976822117986,3867.2011074255274,5993.593139847921,21.72288086441207,2161.1474461504954,0.3597124,123.046875,0.3020723688545576,-7.6405363,0.06604007,0.28267857,0.1363384,0.36012005579992373,0.68185145,0.28267857,0.39441082,0.917216809521219,(0.5108020305633545-0.0002172380918636918j),0.36012005579992373,0.04292116,606.18176,0.0007742976822117986,21.72288086441207,5993.593139847921,3867.2011074255274,2161.1474461504954
Cotingidae,,,_259082,207936,8.828975e-08,0.052963294,0.2648013,1025,0.004908457601722606,2740.676874273516,6604.5825855152025,20.577661311178403,2848.193173921242,0.49523726,129.19921875,0.23908638061645893,-8.762181,0.052963294,0.2730458,0.053587288,0.1378152833230958,0.6428719,0.2730458,2.0691435,0.4412246342271602,(0.4099995493888855-0.012383716180920601j),0.1378152833230958,0.035119127,21.55606,0.004908457601722606,20.577661311178403,6604.5825855152025,2740.676874273516,2848.193173921242
Cotingidae,,,_333029,148032,0.012620162,0.049115423,0.27164683,1025,0.0009063585901893969,3203.244448380284,6554.70703125,21.3765224147686,2693.2983253699135,0.46152303,129.19921875,0.22368881800123383,-17.570797,0.049115423,0.26481512,0.10412012,0.2160021551724138,0.6031795,0.26481512,1.4250785,0.5544093982797618,(0.3948134481906891-0.007713100407272577j),0.2160021551724138,0.07455147,14.243473,0.0009063585901893969,21.3765224147686,6554.70703125,3203.244448380284,2693.2983253699135
Cotingidae,,,_556202,150822,0.010063791,0.056193024,0.41024053,1025,0.000879829167342369,3731.342527049543,7426.546279131356,19.421367804431046,3020.953676397481,0.5483677,117.45383522727273,0.2362525767030331,-13.706361,0.056193024,0.26532128,0.07543466,0.2513125662076271,0.6269138,0.26532128,3.266541,0.42644570686978145,(0.3834283649921417-0.005377814173698425j),0.2513125662076271,0.15759267,16.576942,0.000879829167342369,19.421367804431046,7426.546279131356,3731.342527049543,3020.953676397481
Cotingidae,,,_591980,106370,0.032745745,0.06333453,0.14151171,1025,-0.0050728904841596065,3508.079185330483,6951.445946326623,21.31638891917771,2788.4258092220307,0.44475386,112.34714673913044,0.21399405360946694,-0.3236469,0.06333453,0.28129706,0.07588815,0.22313983623798078,0.68368226,0.28129706,0.6403953,0.8787343548320827,(0.3450714349746704-0.00550010334700346j),0.22313983623798078,0.04353025,13.173582,-0.0050728904841596065,21.31638891917771,6951.445946326623,3508.079185330483,2788.4258092220307
Cotingidae,,,_73335,817920,0.007234588,0.068588935,0.34066263,1025,-0.004120539925890635,2442.6969246842386,5745.241855053191,19.275271511132534,2711.4375278540947,0.5298685,117.45383522727273,0.28780736414455793,0.24933663,0.068588935,0.27336243,0.029376997,0.10075002200015644,0.6092043,0.27336243,0.92764413,0.7105017850041916,(0.4739110469818115-0.0015705171972513199j),0.10075002200015644,0.013194733,109.60512,-0.004120539925890635,19.275271511132534,5745.241855053191,2442.6969246842386,2711.4375278540947
Cotingidae,,,_755229,115456,0.001557815,0.003882492,0.013346418,1025,-0.0018098145475265023,4703.537629524659,7961.997135128595,18.584983973451763,2728.1650092250543,0.60420895,129.19921875,0.2488700072517648,-23.197262,0.003882492,0.286607,0.011941973,0.4061095651272124,0.7493742,0.286607,0.0014803038,0.05759380352042745,(0.3609406650066376-0.005565808154642582j),0.4061095651272124,0.24914972,0.8774432,-0.0018098145475265023,18.584983973451763,7961.997135128595,4703.537629524659,2728.1650092250543
Cotingidae,,,_870821,1917649,0.0015701529,0.0035610725,0.018708035,1025,0.002436513144343202,1457.853313285727,3005.663814839996,18.2899618604763,2061.4930603723406,0.6800361,123.046875,0.3153184713712354,-13.505099,0.0035610725,0.27442586,0.0021184424,0.04414213702949813,0.6704542,0.27442586,0.002240968,0.042370324671411864,(0.43837475776672363+4.170382453594357e-05j),0.04414213702949813,0.0058729495,13.339778,0.002436513144343202,18.2899618604763,3005.663814839996,1457.853313285727,2061.4930603723406
Cotingidae,,,_870829,112896,0.0027790575,0.0058641993,0.012515024,1025,0.0033868856166098726,1343.3389516941058,3236.4111990950228,18.945425699231226,2165.5581468637024,0.675707,117.45383522727273,0.259788404086995,-11.238898,0.0058641993,0.23451397,0.0010472949,0.026444517109728508,0.50953794,0.23451397,0.0068537025,0.05172618781575748,(0.3547418713569641+0.0020592662040144205j),0.026444517109728508,0.0025501247,1.2959881,0.0033868856166098726,18.945425699231226,3236.4111990950228,1343.3389516941058,2165.5581468637024
