Familia,Genero,Especie,id,Longitud de onda,Intensidad miníma,Intensidad media,Intensidad máxima,Tonos principales,Melodía,Centroide espectral,Rolloff espectral,Contraste espectral,Ancho de banda espectral,Croma,Tempo,Pulso,Coeficientes MFCC,RMS,Cens,Piptrack,Cruces por cero,Cromagrama CQT,Cromagrama CENS,Melspectrogram,Polynomial coefficients,Fourier tempogram,Ceros Cruzados,Perceptrual Sharpness,Loudness,Tonnetz,Contraste,Rolloff,Centroide,Bandwidth
Conopophagidae,Conopophaga,Conopophaga peruviana,_165551,502211,0.011938592,0.022591533,0.1447035,1025,0.002463083703959232,6464.419799472955,9461.987976634175,18.167259811366534,2879.017634140666,0.54134417,117.45383522727273,0.289500663938708,-12.665678,0.022591533,0.2860423,0.026197568,0.6328687444253313,0.775639,0.2860423,0.042171884,0.1170527625721087,(0.4468997120857239-0.0020638112910091877j),0.6328687444253313,0.20180923,22.162294,0.002463083703959232,18.167259811366534,9461.987976634175,6464.419799472955,2879.017634140666
Conopophagidae,Conopophaga,Conopophaga peruviana,_17211,1286486,0.008386798,0.026470123,0.2511885,1025,0.0016762875513925222,5189.353945887412,6936.853265363858,22.214118277774325,2100.4686864500027,0.27689227,129.19921875,0.19729719566184334,-26.100222,0.026470123,0.2825197,0.042436756,0.5318832306381814,0.6647773,0.2825197,0.1728214,0.2497666429145273,(0.4733765721321106-0.0011616870760917664j),0.5318832306381814,0.03662893,66.51942,0.0016762875513925222,22.214118277774325,6936.853265363858,5189.353945887412,2100.4686864500027
Conopophagidae,Conopophaga,Conopophaga peruviana,_221516,451267,6.003606e-06,0.01505466,0.097631104,1025,0.0008380900827409602,3581.8515024187905,5701.98974609375,20.871591417885107,1856.2989921012427,0.44458145,129.19921875,0.28204088452370457,-27.947987,0.01505466,0.27829584,0.04642096,0.3099882856788549,0.57102174,0.27829584,0.03498289,0.21881902478229548,(0.4577641487121582-0.007126959506422281j),0.3099882856788549,0.03250937,13.27821,0.0008380900827409602,20.871591417885107,5701.98974609375,3581.8515024187905,1856.2989921012427
Conopophagidae,Conopophaga,Conopophaga peruviana,_249170,662400,0.0013329369,0.038279284,0.28697413,1025,-0.012585419222257694,3741.1808072241047,6122.343942444697,21.642981771468126,2432.1679358410383,0.3953917,123.046875,0.22510408176475963,-6.337803,0.038279284,0.2811337,0.057089463,0.342969655622102,0.71044165,0.2811337,0.18544936,0.4758550347821807,(0.5016269683837891-0.00152664037887007j),0.342969655622102,0.047638893,49.533394,-0.012585419222257694,21.642981771468126,6122.343942444697,3741.1808072241047,2432.1679358410383
Conopophagidae,Conopophaga,Conopophaga peruviana,_249171,2147904,0.002374776,0.020191003,0.25892842,1025,-0.009872785516569796,3470.8796182976293,6024.873228409497,20.572164447428104,2424.1659473104232,0.4460575,123.046875,0.24049528793090638,-7.0747967,0.020191003,0.2821414,0.036916275,0.292281129907948,0.71383244,0.2821414,0.11617415,0.27187618985953826,(0.509014368057251-0.0005575730465352535j),0.292281129907948,0.04848562,84.72145,-0.009872785516569796,20.572164447428104,6024.873228409497,3470.8796182976293,2424.1659473104232
Conopophagidae,Conopophaga,Conopophaga peruviana,_249585,1609344,0.028929787,0.07748459,0.23124127,1025,0.0016875055591868166,4113.070128808221,5764.833662892116,21.21711349840553,2180.077503077994,0.2576171,123.046875,0.27305839116161934,-3.4348397,0.07748459,0.28485423,0.07753939,0.42256378096175257,0.73701525,0.28485423,0.41431826,0.8418985192491135,(0.49614596366882324-0.000854619313031435j),0.42256378096175257,0.02638228,243.61156,0.0016875055591868166,21.21711349840553,5764.833662892116,4113.070128808221,2180.077503077994
Conopophagidae,Conopophaga,Conopophaga peruviana,_258626,546048,9.463808e-10,0.0351615,0.1417775,1025,-0.0008000623072937226,4024.8578169191405,7334.73974655137,20.046366629649828,2631.4022229416228,0.54128355,123.046875,0.27820908124457866,-12.271314,0.0351615,0.28722474,0.11713531,0.3738628126464386,0.7340369,0.28722474,0.1565529,0.5510864472575744,(0.4603939950466156-0.007795893587172031j),0.3738628126464386,0.08604039,37.51732,-0.0008000623072937226,20.046366629649828,7334.73974655137,4024.8578169191405,2631.4022229416228
Conopophagidae,Conopophaga,Conopophaga peruviana,_260838,502272,3.4192333e-06,0.018678088,0.1397778,1025,0.002654728851987751,3550.574881767477,5250.428638341713,20.145656934150157,1667.3775165096652,0.484624,123.046875,0.24890212858094568,-15.537473,0.018678088,0.2862847,0.06008129,0.3429360321728615,0.7257044,0.2862847,0.04953748,0.29589099509069583,(0.49292245507240295-0.005548938177525997j),0.3429360321728615,0.021003377,18.341883,0.002654728851987751,20.145656934150157,5250.428638341713,3550.574881767477,1667.3775165096652
Conopophagidae,Conopophaga,Conopophaga peruviana,_35358,736704,0.0010154075,0.15164205,0.40647343,1025,0.0005467481823976915,1272.2323308464972,2601.836432906967,19.19838237264339,2088.319454058892,0.7593356,123.046875,0.27006564628379387,3.2761912,0.15164205,0.24923566,0.011233075,0.02629151917564281,0.54720455,0.24923566,4.3903484,1.0666917785265306,(0.47321557998657227-0.0022317722905427217j),0.02629151917564281,0.001599272,218.21292,0.0005467481823976915,19.19838237264339,2601.836432906967,1272.2323308464972,2088.319454058892
Conopophagidae,Conopophaga,Conopophaga peruviana,_474787,1450008,0.0022899562,0.014598285,0.19017842,1025,0.0019602486030311627,3647.616088285177,6274.580048824678,20.68942249126671,2302.1209557825327,0.40444678,123.046875,0.22216264258617147,-15.187372,0.014598285,0.28510875,0.042827226,0.35126742852100246,0.70597756,0.28510875,0.03343164,0.22891432976345108,(0.5415686368942261-0.0017178466077893972j),0.35126742852100246,0.05804458,41.35694,0.0019602486030311627,20.68942249126671,6274.580048824678,3647.616088285177,2302.1209557825327
