Familia,Genero,Especie,id,Longitud de onda,Intensidad miníma,Intensidad media,Intensidad máxima,Tonos principales,Melodía,Centroide espectral,Rolloff espectral,Contraste espectral,Ancho de banda espectral,Croma,Tempo,Pulso,Coeficientes MFCC,RMS,Cens,Piptrack,Cruces por cero,Cromagrama CQT,Cromagrama CENS,Melspectrogram,Polynomial coefficients,Fourier tempogram,Ceros Cruzados,Perceptrual Sharpness,Loudness,Tonnetz,Contraste,Rolloff,Centroide,Bandwidth
Cotingidae,,,_122423,1700320,0.0014657582,0.009040149,0.057207327,1025,0.00422713404254741,3825.4587802503506,7653.228478573848,19.9083158467052,3235.3924806478954,0.6811307,123.046875,0.2941893297250159,-12.93669,0.009040149,0.256922,2.6816128e-05,0.13775265356820235,0.5380051,0.256922,0.0136018535,0.039222924784161096,(0.47712811827659607-0.00034423594479449093j),0.13775265356820235,0.018097166,30.022333,0.00422713404254741,19.9083158467052,7653.228478573848,3825.4587802503506,3235.3924806478954
Cotingidae,,,_14413,345024,3.7424354e-05,0.13883814,0.21498421,1025,-0.004321665088379812,2025.680899315057,4851.48817113316,18.467593120373152,2461.2551042845325,0.7019958,123.046875,0.2432508197192789,5.543779,0.13883814,0.27473667,0.07451606,0.08630769542841246,0.6687171,0.27473667,3.8932822,1.6698867133782198,(0.44804123044013977-0.00259584398008883j),0.08630769542841246,0.014203895,93.576904,-0.004321665088379812,18.467593120373152,4851.48817113316,2025.680899315057,2461.2551042845325
Cotingidae,,,_17250,1263201,0.0033674801,0.025086096,0.41120362,1025,0.0010770515483189917,4063.6826552004877,6991.6076956923625,19.917457117144544,2628.012124184739,0.5766699,123.046875,0.26952629655015187,-24.271011,0.025086096,0.28760415,0.02885995,0.3258531468420786,0.7250015,0.28760415,0.122877374,0.14752703628385708,(0.41485661268234253-0.0009686893317848444j),0.3258531468420786,0.10427862,61.912483,0.0010770515483189917,19.917457117144544,6991.6076956923625,4063.6826552004877,2628.012124184739
Cotingidae,,,_186814,122246,0.011878712,0.033890605,0.06389415,1025,0.0019234042041195848,2761.087725022127,5758.69028259022,22.265440584555993,2442.6836073070253,0.4841146,107.666015625,0.18486203179325533,-27.010794,0.033890605,0.27224743,0.10207113,0.20152123104079497,0.5744664,0.27224743,0.20865946,0.5092579592554847,(0.404163122177124-0.01704591140151024j),0.20152123104079497,0.01723242,8.099854,0.0019234042041195848,22.265440584555993,5758.69028259022,2761.087725022127,2442.6836073070253
Cotingidae,,,_186817,40749,0.010221889,0.028744835,0.08456422,1025,-0.005290884293650348,2583.4784525911937,5177.793273925781,19.621487919230574,2470.262238188051,0.5491711,129.19921875,0.07851770640015164,-4.1134496,0.028744835,0.27202022,0.03569674,0.182861328125,0.6543856,0.27202022,0.124123886,0.35045646091179206,(0.225010484457016-0.007267143577337265j),0.182861328125,0.014753026,2.2995868,-0.005290884293650348,19.621487919230574,5177.793273925781,2583.4784525911937,2470.262238188051
Cotingidae,,,_186818,40749,0.010221889,0.028744835,0.08456422,1025,-0.005290884293650348,2583.4784525911937,5177.793273925781,19.621487919230574,2470.262238188051,0.5491711,129.19921875,0.07851770640015164,-4.1134496,0.028744835,0.27202022,0.03569674,0.182861328125,0.6543856,0.27202022,0.124123886,0.35045646091179206,(0.225010484457016-0.007267143577337265j),0.182861328125,0.014753026,2.2995868,-0.005290884293650348,19.621487919230574,5177.793273925781,2583.4784525911937,2470.262238188051
Cotingidae,,,_186819,649329,0.006509765,0.017044531,0.08475601,1025,-0.0033586488376142237,2575.957568013788,6277.963797927749,19.41427032026743,2842.804893311977,0.68086433,129.19921875,0.2637339264343882,-5.303685,0.017044531,0.27403313,0.0064614085,0.1111896054964539,0.65926933,0.27403313,0.061373286,0.17056477290924352,(0.47170746326446533-0.000681693316437304j),0.1111896054964539,0.016613353,21.629509,-0.0033586488376142237,19.41427032026743,6277.963797927749,2575.957568013788,2842.804893311977
Cotingidae,,,_22190,95256,0.0041980804,0.033011343,0.11359191,1025,-0.0002252623741233851,4516.514011663091,7400.167373412433,20.29720861044863,2796.64391116031,0.3911485,117.45383522727273,0.19668359850486197,-28.584372,0.033011343,0.28731287,0.021520512,0.45187949114304815,0.72432566,0.28731287,0.07983428,0.1676066855525251,(0.3239189088344574-0.007275118492543697j),0.45187949114304815,0.07497232,6.1731215,-0.0002252623741233851,20.29720861044863,7400.167373412433,4516.514011663091,2796.64391116031
Cotingidae,,,_22192,316462,0.008965629,0.024439706,0.07525416,1025,-0.0006383496756961727,3578.336790322227,7170.260950436692,19.248434886739965,2845.943434026737,0.64572185,129.19921875,0.23509351566927814,-25.07313,0.024439706,0.28701138,0.101364516,0.23183262444466882,0.71571106,0.28701138,0.102903396,0.44924042364948125,(0.46294957399368286-0.00423827487975359j),0.23183262444466882,0.118110865,15.128178,-0.0006383496756961727,19.248434886739965,7170.260950436692,3578.336790322227,2845.943434026737
Cotingidae,,,_22337,1223511,0.0014887274,0.00535249,0.16980845,1025,0.00042401436701127636,3673.630344450734,7209.735357691553,19.36934515520228,2849.515918046413,0.64141035,123.046875,0.2805270355422389,-28.930874,0.00535249,0.2872816,0.015382818,0.24736491566422594,0.721791,0.2872816,0.006873464,0.06840842357880196,(0.4253815710544586-0.0005442205001600087j),0.24736491566422594,0.118186355,12.792451,0.00042401436701127636,19.36934515520228,7209.735357691553,3673.630344450734,2849.515918046413
Cotingidae,,,_22338,59271,0.0014508704,0.014994256,0.22048146,1025,0.0022565515773020784,3939.125257981915,7377.999351764547,19.52845717515058,2798.9113484814106,0.59960794,123.046875,0.1369573742262011,-27.809624,0.014994256,0.28753456,0.013444713,0.2773858432112069,0.7207487,0.28753456,0.061886348,0.06452131738578813,(0.24502481520175934-0.01005483977496624j),0.2773858432112069,0.10742759,1.7393337,0.0022565515773020784,19.52845717515058,7377.999351764547,3939.125257981915,2798.9113484814106
