Familia,Genero,Especie,id,Longitud de onda,Intensidad miníma,Intensidad media,Intensidad máxima,Tonos principales,Melodía,Centroide espectral,Rolloff espectral,Contraste espectral,Ancho de banda espectral,Croma,Tempo,Pulso,Coeficientes MFCC,RMS,Cens,Piptrack,Cruces por cero,Cromagrama CQT,Cromagrama CENS,Melspectrogram,Polynomial coefficients,Fourier tempogram,Ceros Cruzados,Perceptrual Sharpness,Loudness,Tonnetz,Contraste,Rolloff,Centroide,Bandwidth
Conopophagidae,,,_169508,548928,0.011174912,0.04375777,0.17915557,1025,0.00028003427379707114,2665.354190729469,5513.152217242836,18.8965245533316,2369.1322236568158,0.62660545,129.19921875,0.23282065627417342,-5.2790127,0.04375777,0.28469598,0.15549868,0.18055712299044735,0.7400183,0.28469598,0.41081053,0.7964431243329979,(0.5179004073143005+0.004679055884480476j),0.18055712299044735,0.046427865,46.952087,0.00028003427379707114,18.8965245533316,5513.152217242836,2665.354190729469,2369.1322236568158
Conopophagidae,,,_169509,850255,0.02122514,0.04924504,0.20096302,1025,-0.004048274401361537,3251.8675380710597,6296.679364134934,20.43150666300209,2570.074229865787,0.35349858,129.19921875,0.26467161278443607,-6.1451273,0.04924504,0.2825009,0.0937218,0.23099730489915712,0.6497483,0.2825009,0.38868517,0.6398585011117846,(0.5481306314468384-0.0011273138225078583j),0.23099730489915712,0.050340444,81.79601,-0.004048274401361537,20.43150666300209,6296.679364134934,3251.8675380710597,2570.074229865787
Conopophagidae,,,_17193,94815,0.0010033334,0.009207709,0.021411382,1025,-0.006495697637500348,3276.380863069419,6917.136309223791,19.165191847479324,2771.5904556147457,0.6221472,117.45383522727273,0.15339508343438815,-10.196282,0.009207709,0.27684978,0.01817757,0.20241357946908603,0.6863373,0.27684978,0.014758142,0.13015897843556845,(0.5475080013275146-0.026989178732037544j),0.20241357946908603,0.06267157,1.7126338,-0.006495697637500348,19.165191847479324,6917.136309223791,3276.380863069419,2771.5904556147457
Conopophagidae,,,_24286,62784,0.0,0.018633118,0.03999364,1025,0.007429597351270555,3015.559993933296,5489.478729992378,18.59626039287743,2432.093936790727,0.46268418,135.99917763157896,0.08403043773479886,-10.520992,0.018633118,0.28195748,0.04141251,0.18413363821138212,0.68709373,0.28195748,0.042948768,0.26761321941118094,(0.2970491051673889-0.017551986500620842j),0.18413363821138212,0.111637354,2.2918735,0.007429597351270555,18.59626039287743,5489.478729992378,3015.559993933296,2432.093936790727
Conopophagidae,,,_359012,782687,0.0028749132,0.02892679,0.16934386,1025,-0.0003392279016191606,4476.959485748865,7626.035290375654,20.307949578116265,2813.7178529894254,0.45804438,135.99917763157896,0.18424523816334676,-22.593264,0.02892679,0.28542462,0.088556,0.4206033610611511,0.6976098,0.28542462,0.17514886,0.4089351072069305,(0.6465960741043091-0.004836789332330227j),0.4206033610611511,0.07687892,44.22906,-0.0003392279016191606,20.307949578116265,7626.035290375654,4476.959485748865,2813.7178529894254
Conopophagidae,,,_359013,765753,3.3132827e-05,0.028381169,0.20764859,1025,0.0006361329798918081,4582.312202608415,7734.039975742605,20.23422236172164,2851.139181726693,0.36970636,117.45383522727273,0.198667422329025,-21.313683,0.028381169,0.28617126,0.08446193,0.4546319482160762,0.7181106,0.28617126,0.2016121,0.3922357785020195,(0.5908061861991882-0.005318923853337765j),0.4546319482160762,0.07442693,42.45823,0.0006361329798918081,20.23422236172164,7734.039975742605,4582.312202608415,2851.139181726693
Conopophagidae,,,_364338,1168384,2.0614225e-06,0.10307744,0.36109692,1025,0.0037241046156212434,2900.42327121649,5536.325173497044,20.723933367465143,2237.3458663988654,0.34281838,123.046875,0.29340422470884636,-0.7055461,0.10307744,0.27924767,0.2123024,0.21314984395532194,0.63518834,0.27924767,1.8236103,1.6089512351635378,(0.48214948177337646-0.0011280124308541417j),0.21314984395532194,0.027589915,235.3258,0.0037241046156212434,20.723933367465143,5536.325173497044,2900.42327121649,2237.3458663988654
Conopophagidae,,,_3878,783360,0.0071485825,0.03685563,0.19223149,1025,-0.0024917852114756463,3840.6420599105027,6660.152215540293,20.166867446939957,2458.581024519402,0.59374565,129.19921875,0.23553816026485175,-27.059193,0.03685563,0.28376913,0.13425921,0.28917635787475504,0.64333063,0.28376913,0.26447007,0.5730389276819122,(0.49987348914146423-0.003883995348587632j),0.28917635787475504,0.08626083,56.425972,-0.0024917852114756463,20.166867446939957,6660.152215540293,3840.6420599105027,2458.581024519402
Conopophagidae,,,_572980,3997752,0.0015572995,0.007198973,0.02387399,1025,0.017103092500902063,3220.2578616995897,5888.834707323881,21.370938221232816,2289.796202919753,0.3673788,123.046875,0.25448116922115754,-33.01034,0.007198973,0.27355763,0.01607746,0.21942142579875784,0.5505196,0.27355763,0.007850048,0.09595369101228944,(0.5069948434829712-4.89624981128145e-05j),0.21942142579875784,0.057276916,56.21678,0.017103092500902063,21.370938221232816,5888.834707323881,3220.2578616995897,2289.796202919753
Conopophagidae,,,_60651,64512,0.028909001,0.0725037,0.093035206,1025,-0.002142508529287699,5020.315707970676,7277.798774298721,21.717921074099404,2381.4987005072035,0.24461171,143.5546875,0.1491403214705135,-9.577076,0.0725037,0.2858917,0.095778294,0.546263687253937,0.71655226,0.2858917,0.33315146,0.639225173627354,(0.4097300171852112-0.01613423228263855j),0.546263687253937,0.014507712,9.20797,-0.002142508529287699,21.717921074099404,7277.798774298721,5020.315707970676,2381.4987005072035
