Familia,Genero,Especie,id,Longitud de onda,Intensidad miníma,Intensidad media,Intensidad máxima,Tonos principales,Melodía,Centroide espectral,Rolloff espectral,Contraste espectral,Ancho de banda espectral,Croma,Tempo,Pulso,Coeficientes MFCC,RMS,Cens,Piptrack,Cruces por cero,Cromagrama CQT,Cromagrama CENS,Melspectrogram,Polynomial coefficients,Fourier tempogram,Ceros Cruzados,Perceptrual Sharpness,Loudness,Tonnetz,Contraste,Rolloff,Centroide,Bandwidth
Corvidae,,,_112292,426240,0.0,0.026205575,0.46522278,1025,0.005192846836869657,3089.1282817968786,5732.96329273897,18.523424134168224,2415.5537908118736,0.5432125,112.34714673913044,0.1940075635711236,-19.830786,0.026205575,0.28160775,0.06220558,0.22488370348139256,0.66400796,0.28160775,0.556959,0.2834502214875236,(0.4427003860473633-0.006986279506236315j),0.22488370348139256,0.07913054,21.829245,0.005192846836869657,18.523424134168224,5732.96329273897,3089.1282817968786,2415.5537908118736
Corvidae,,,_112316,516672,6.612557e-07,0.02698702,0.17485017,1025,0.015942729842589935,3836.1733029032134,6751.149539758663,18.417505760976386,2632.102297083271,0.5228011,123.046875,0.24327402173618165,-17.593525,0.02698702,0.2635314,0.028154787,0.2959424311571782,0.59332466,0.2635314,0.4848707,0.16554488045689628,(0.5246425271034241-0.0031240954995155334j),0.2959424311571782,0.20182963,27.25689,0.015942729842589935,18.417505760976386,6751.149539758663,3836.1733029032134,2632.102297083271
Corvidae,,,_128174,938272,0.00018053634,0.018001474,0.12957424,1025,-0.0028538817541235097,1370.3654450922636,2151.8636200900164,24.477072386373344,1467.9449706479957,0.46909097,123.046875,0.25300240468939356,-13.536296,0.018001474,0.2819786,0.025381466,0.08829899115180033,0.6644786,0.2819786,0.11317001,0.18727890446981518,(0.573839545249939-0.0018725934205576777j),0.08829899115180033,0.00060488295,32.996704,-0.0028538817541235097,24.477072386373344,2151.8636200900164,1370.3654450922636,1467.9449706479957
Corvidae,,,_15095,662823,1.8671184e-05,0.01277013,0.048272055,1025,-0.0038423804812620374,1888.1254082497253,3569.5316459037163,18.846683704876305,2202.254725753637,0.60701907,123.046875,0.2826946848301021,-7.904159,0.01277013,0.27779728,0.0221092,0.09324248914092664,0.67806625,0.27779728,0.034204282,0.1909871063273607,(0.5090337991714478-0.004976410884410143j),0.09324248914092664,0.014503433,16.53732,-0.0038423804812620374,18.846683704876305,3569.5316459037163,1888.1254082497253,2202.254725753637
Corvidae,,,_154630,2179008,4.8258494e-06,0.0028922735,0.031790666,1025,-0.0019863868662774974,3108.8092846679006,6282.592813592208,18.86250722531304,2723.8465912242,0.5190619,117.45383522727273,0.29562398965073694,-23.39412,0.0028922735,0.28606966,0.007006484,0.20164558582736136,0.70884633,0.28606966,0.002015995,0.03890948487332393,(0.49101364612579346-0.0008040992543101311j),0.20164558582736136,0.0775034,12.309516,-0.0019863868662774974,18.86250722531304,6282.592813592208,3108.8092846679006,2723.8465912242
Corvidae,,,_155457,3727872,1.3482295e-16,0.007768757,0.10209513,1025,-0.0029994002801653017,3219.320215757781,6916.324679807659,18.70216545567732,2929.293134099147,0.5463802,123.046875,0.30019695414987324,-18.52527,0.007768757,0.28447723,0.018005833,0.19548462551067702,0.6972553,0.28447723,0.01588557,0.1021001889810229,(0.48762959241867065-0.0008026370778679848j),0.19548462551067702,0.08353352,56.57209,-0.0029994002801653017,18.70216545567732,6916.324679807659,3219.320215757781,2929.293134099147
Corvidae,,,_183322,2669184,0.00024444147,0.013667203,0.15797336,1025,0.0020024942092753987,3923.1836701900675,6313.298514029236,19.231478832545864,2256.8438341319993,0.5156741,112.34714673913044,0.2688489818676619,-30.906145,0.013667203,0.27815536,0.021815384,0.3110876928401899,0.6221992,0.27815536,0.07152882,0.12215292206983339,(0.533259928226471-0.0013085318496450782j),0.3110876928401899,0.10753072,71.260796,0.0020024942092753987,19.231478832545864,6313.298514029236,3923.1836701900675,2256.8438341319993
Corvidae,,,_183323,180864,0.0010302176,0.05699963,0.22675925,1025,-0.004292490511564957,3903.9915228319924,7075.96870034428,19.874024437787988,2478.6625760480615,0.56294453,83.35433467741936,0.16918128681569075,-28.41783,0.05699963,0.28232187,0.19467598,0.2844003795903955,0.66040593,0.28232187,0.63409805,0.7553881132945975,(0.5544969439506531-0.007465042639523745j),0.2844003795903955,0.08724649,20.17787,-0.004292490511564957,19.874024437787988,7075.96870034428,3903.9915228319924,2478.6625760480615
Corvidae,,,_183324,585792,0.001189907,0.03339896,0.16220385,1025,-0.0041571841380692275,3687.879142041651,6267.713628377456,20.33622050220087,2318.34924102644,0.49957377,117.45383522727273,0.22978754017634706,-29.19222,0.03339896,0.27505678,0.104219235,0.280953193231441,0.6037117,0.27505678,0.23510537,0.43018126237372944,(0.5469168424606323-0.002619297942146659j),0.280953193231441,0.078478746,38.24181,-0.0041571841380692275,20.33622050220087,6267.713628377456,3687.879142041651,2318.34924102644
Corvidae,,,_183325,1435392,0.0012262838,0.009252472,0.1263948,1025,0.0026823722842496942,3310.306122627863,6316.2820987456535,19.452889076726922,2606.822693189596,0.5077247,117.45383522727273,0.267216681006231,-27.635878,0.009252472,0.28229323,0.022141416,0.21757352777282454,0.6361497,0.28229323,0.052292258,0.11284454610780845,(0.4798699915409088-0.0017781548667699099j),0.21757352777282454,0.0899732,25.943932,0.0026823722842496942,19.452889076726922,6316.2820987456535,3310.306122627863,2606.822693189596
