Familia,Genero,Especie,id,Longitud de onda,Intensidad miníma,Intensidad media,Intensidad máxima,Tonos principales,Melodía,Centroide espectral,Rolloff espectral,Contraste espectral,Ancho de banda espectral,Croma,Tempo,Pulso,Coeficientes MFCC,RMS,Cens,Piptrack,Cruces por cero,Cromagrama CQT,Cromagrama CENS,Melspectrogram,Polynomial coefficients,Fourier tempogram,Ceros Cruzados,Perceptrual Sharpness,Loudness,Tonnetz,Contraste,Rolloff,Centroide,Bandwidth
Cotingidae,,,_262973,289728,1.4273297e-06,0.025404215,0.12555026,1025,-0.001366648172858233,2455.64708264212,5019.119532285225,19.603528542388027,2429.1797569571804,0.5193735,123.046875,0.2513768517702956,-23.967274,0.025404215,0.28622943,0.07280499,0.1259463684297703,0.6607513,0.28622943,0.19845673,0.41701989534962147,(0.45179957151412964-0.008498932234942913j),0.1259463684297703,0.015202802,14.378786,-0.001366648172858233,19.603528542388027,5019.119532285225,2455.64708264212,2429.1797569571804
Cotingidae,,,_276496,472896,0.013056906,0.044647772,0.27539635,1025,-0.0017135260625203987,2138.8567199621148,4798.944646661932,18.912952917420267,2537.3170804388346,0.644465,123.046875,0.27597252603214073,-1.6150144,0.044647772,0.28367165,0.07052731,0.10000253652597403,0.7481785,0.28367165,0.64077765,0.6288040937155959,(0.4482420086860657-0.00239580892957747j),0.10000253652597403,0.021954505,41.25454,-0.0017135260625203987,18.912952917420267,4798.944646661932,2138.8567199621148,2537.3170804388346
Cotingidae,,,_9860,124416,0.016241675,0.0663111,0.16608678,1025,0.0011389742598926814,3174.646995836537,6132.5062235847845,20.048845002836345,2532.512575799312,0.65806854,117.45383522727273,0.17679574823321553,-22.545408,0.0663111,0.28578675,0.2775067,0.21388519787397542,0.7181321,0.28578675,0.79995877,1.2539881991333808,(0.40664908289909363-0.007840476930141449j),0.21388519787397542,0.092165835,16.179909,0.0011389742598926814,20.048845002836345,6132.5062235847845,3174.646995836537,2532.512575799312
