Familia,Genero,Especie,id,Longitud de onda,Intensidad miníma,Intensidad media,Intensidad máxima,Tonos principales,Melodía,Centroide espectral,Rolloff espectral,Contraste espectral,Ancho de banda espectral,Croma,Tempo,Pulso,Coeficientes MFCC,RMS,Cens,Piptrack,Cruces por cero,Cromagrama CQT,Cromagrama CENS,Melspectrogram,Polynomial coefficients,Fourier tempogram,Ceros Cruzados,Perceptrual Sharpness,Loudness,Tonnetz,Contraste,Rolloff,Centroide,Bandwidth
Cotingidae,,,_251392,2180736,0.0049200803,0.03345268,0.29353547,1025,0.0008742985917899183,3246.5311891240817,5894.259428642165,18.555234665551,2518.994054194212,0.49394733,129.19921875,0.2870155104178894,-6.9705215,0.03345268,0.278982,0.06490158,0.23648538365610328,0.678612,0.278982,0.28007042,0.3924146321544488,(0.5049989223480225-0.00029458830249495804j),0.23648538365610328,0.079908624,142.5084,0.0008742985917899183,18.555234665551,5894.259428642165,3246.5311891240817,2518.994054194212
Cotingidae,,,_260987,285120,1.9521594e-05,0.019709842,0.17068611,1025,-0.0019970247678506533,6504.9885376983775,8350.958898465553,20.60681409101195,1939.762914244614,0.37804875,135.99917763157896,0.25223608706370315,-31.513409,0.019709842,0.27964845,0.00070736854,0.6029309147778277,0.62461996,0.27964845,0.04960084,0.002386052084952164,(0.3714565634727478-0.007626376114785671j),0.6029309147778277,0.12142988,10.978382,-0.0019970247678506533,20.60681409101195,8350.958898465553,6504.9885376983775,1939.762914244614
Cotingidae,,,_260988,237888,5.487608e-15,0.020751592,0.21830836,1025,0.0009315607046894225,7333.806301919805,9265.343686995968,19.79835783811614,2019.2171118845672,0.37099862,123.046875,0.2301251623267644,-30.374493,0.020751592,0.27881375,0.0006754423,0.687064222110215,0.60830146,0.27881375,0.05969011,-0.026867971944334962,(0.35285812616348267-0.004629453178495169j),0.687064222110215,0.085749775,9.64949,0.0009315607046894225,19.79835783811614,9265.343686995968,7333.806301919805,2019.2171118845672
Cotingidae,,,_276399,939456,0.025264112,0.051967315,0.14852923,1025,0.0023498581582779986,1803.2504401061806,3343.097259770947,18.771932001899437,1757.5442365139613,0.6863511,123.046875,0.30231304978392753,-3.5390012,0.051967315,0.28493008,0.19322073,0.11579742847411444,0.7670206,0.28493008,0.60991603,1.0154833418087397,(0.44750916957855225-0.0013650888577103615j),0.11579742847411444,0.012942998,95.36002,0.0023498581582779986,18.771932001899437,3343.097259770947,1803.2504401061806,1757.5442365139613
Cotingidae,,,_43064,319680,0.0020339887,0.007963312,0.2111114,1025,0.000433675002960981,5761.874420765345,8895.796875,18.655829187910417,2613.8714506973006,0.45342723,123.046875,0.2694468151049512,-30.736462,0.007963312,0.28574345,0.008784739,0.5161015625,0.71418595,0.28574345,0.013310646,0.044962700835492524,(0.3989645838737488-0.005967745091766119j),0.5161015625,0.24000591,4.97707,0.000433675002960981,18.655829187910417,8895.796875,5761.874420765345,2613.8714506973006
Cotingidae,,,_485485,142688,0.016052853,0.095741786,0.39247987,1025,0.00842243098508941,2898.798966623615,5328.6573840725805,20.052032333783664,2577.6727299720174,0.45995346,129.19921875,0.20786511857993523,-1.8172606,0.095741786,0.26905742,0.010670271,0.239569332437276,0.6401742,0.26905742,0.86021125,0.49815576609773626,(0.4091716408729553-0.006493540946394205j),0.239569332437276,0.0073775067,26.711958,0.00842243098508941,20.052032333783664,5328.6573840725805,2898.798966623615,2577.6727299720174
Cotingidae,,,_485486,2563546,0.0,0.06541623,0.32328618,1025,-0.0014131068487881866,1404.398480189933,3014.095807861182,18.925380679785757,2233.3791940938813,0.67416877,123.046875,0.2620539049526952,-2.4882646,0.06541623,0.2774236,0.017874418,0.03528916938161574,0.6879248,0.2774236,0.683798,0.5241335913974833,(0.47857511043548584-0.0002679642930161208j),0.03528916938161574,0.010974676,327.53906,-0.0014131068487881866,18.925380679785757,3014.095807861182,1404.398480189933,2233.3791940938813
Cotingidae,,,_86140,365678,0.0007339602,0.009237384,0.30095857,1025,0.0005869852684593549,5119.3309273509885,7994.254363800263,20.074266344123473,2735.0090496996463,0.39928743,117.45383522727273,0.26284268896425433,-18.138868,0.009237384,0.27837858,0.00059417164,0.3984518411276224,0.67234725,0.27837858,0.040045634,0.02240167795897246,(0.4881054162979126-0.0018081507878378034j),0.3984518411276224,0.08921336,6.6047297,0.0005869852684593549,20.074266344123473,7994.254363800263,5119.3309273509885,2735.0090496996463
Cotingidae,,,_98744,162994,0.0030184488,0.04355217,0.2462106,1025,-0.00821168497009412,4430.27012036251,6398.73643833268,20.768663475695348,2270.7104510169806,0.35141888,123.046875,0.24483552486784896,-12.402042,0.04355217,0.28303352,0.0070740907,0.3998885677899687,0.72313124,0.28303352,0.17764111,0.12966014103458756,(0.4414253830909729-0.006602950394153595j),0.3998885677899687,0.04990984,13.893143,-0.00821168497009412,20.768663475695348,6398.73643833268,4430.27012036251,2270.7104510169806
Cotingidae,,,_98745,542430,0.0024433283,0.011623491,0.19193283,1025,0.006277205058386517,3749.9511751778405,6399.160110185731,20.519654337336767,2486.1858427780985,0.4394093,117.45383522727273,0.25760466319808983,-12.602249,0.011623491,0.28175557,0.012887862,0.3026123046875,0.7005782,0.28175557,0.021707747,0.11282865286605073,(0.5085636973381042-0.0017522195121273398j),0.3026123046875,0.063358925,12.3209,0.006277205058386517,20.519654337336767,6399.160110185731,3749.9511751778405,2486.1858427780985
