Familia,Genero,Especie,id,Longitud de onda,Intensidad miníma,Intensidad media,Intensidad máxima,Tonos principales,Melodía,Centroide espectral,Rolloff espectral,Contraste espectral,Ancho de banda espectral,Croma,Tempo,Pulso,Coeficientes MFCC,RMS,Cens,Piptrack,Cruces por cero,Cromagrama CQT,Cromagrama CENS,Melspectrogram,Polynomial coefficients,Fourier tempogram,Ceros Cruzados,Perceptrual Sharpness,Loudness,Tonnetz,Contraste,Rolloff,Centroide,Bandwidth
Cotingidae,,,_15096,1324059,0.009427718,0.02672952,0.11657331,1025,-0.0008879934460698876,3914.1533892596503,6067.106915663051,19.65487524723854,2376.8030293357015,0.4035594,117.45383522727273,0.24754670486628402,-6.4036794,0.02672952,0.2783129,0.042570617,0.335254434733765,0.69637525,0.2783129,0.119993925,0.38773812967747834,(0.5480618476867676-0.0007633615168742836j),0.335254434733765,0.07887224,69.14927,-0.0008879934460698876,19.65487524723854,6067.106915663051,3914.1533892596503,2376.8030293357015
Cotingidae,,,_17556,1252617,0.02043944,0.052137095,0.37908185,1025,0.0014730946172023841,2383.1226936657617,4554.197662316102,19.542913278557563,2208.616684082177,0.6511409,123.046875,0.306025121695605,-10.239426,0.052137095,0.27813432,0.17340249,0.14835888013383736,0.7202595,0.27813432,1.5391234,0.8310272360369233,(0.4305652379989624-0.0007254973170347512j),0.14835888013383736,0.0199139,127.579475,0.0014730946172023841,19.542913278557563,4554.197662316102,2383.1226936657617,2208.616684082177
Cotingidae,,,_17557,1068984,0.017667271,0.058334615,0.4436888,1025,-0.000534455715474504,2652.2898235422554,5177.925793877964,18.84989053791259,2328.0114509167483,0.6274098,123.046875,0.2925761255773716,-13.195988,0.058334615,0.27788597,0.1743393,0.18213264786877395,0.71364254,0.27788597,2.2892644,0.8440621127715724,(0.44170626997947693-0.0002389638830209151j),0.18213264786877395,0.033272415,121.80267,-0.000534455715474504,18.84989053791259,5177.925793877964,2652.2898235422554,2328.0114509167483
Cotingidae,,,_213407,82122,6.0487284e-05,0.021267073,0.041665293,1025,0.022856126171336325,2219.804244504177,4737.705927309783,21.16489437173792,2330.6200618668777,0.49431318,123.046875,0.1681797190566104,-28.002213,0.021267073,0.28009546,0.04900269,0.12112711083074534,0.62424105,0.28009546,0.1158997,0.31470050271560307,(0.3156754970550537-0.015342293307185173j),0.12112711083074534,0.01403125,3.4239988,0.022856126171336325,21.16489437173792,4737.705927309783,2219.804244504177,2330.6200618668777
Cotingidae,,,_214326,114467,9.828963e-06,0.007894147,0.029628173,1025,0.023212515068286733,1944.994458066139,4166.963195800781,20.19280655860088,2378.085578746901,0.5507676,135.99917763157896,0.20553477765848285,-27.755701,0.007894147,0.2753138,0.016469786,0.07882908412388392,0.65311015,0.2753138,0.024983322,0.10115273493865516,(0.3280956447124481-0.015271509066224098j),0.07882908412388392,0.017710665,1.768289,0.023212515068286733,20.19280655860088,4166.963195800781,1944.994458066139,2378.085578746901
Cotingidae,,,_250607,915264,0.0,0.012642029,0.03606092,1025,0.00501313631519669,3821.222466980691,7174.22378847263,20.035620193403208,3157.228351536154,0.41046023,123.046875,0.2565022291790741,-9.998004,0.012642029,0.27727154,0.014766454,0.3414213790722875,0.6143985,0.27727154,0.02661752,0.14832971546257295,(0.4597739577293396-0.002177109010517597j),0.3414213790722875,0.044109028,22.603947,0.00501313631519669,20.035620193403208,7174.22378847263,3821.222466980691,3157.228351536154
Cotingidae,,,_262291,919872,1.77598e-06,0.037843175,0.2937702,1025,0.025592055081271353,3627.018115864404,6628.565798140129,21.17317293008654,2591.3992541291163,0.37553093,123.046875,0.307545329582269,-11.203321,0.037843175,0.26470575,0.058474828,0.29083982201238173,0.6074442,0.26470575,0.88889915,0.38702936077896916,(0.4578057825565338-0.0021557447034865618j),0.29083982201238173,0.06051281,68.00419,0.025592055081271353,21.17317293008654,6628.565798140129,3627.018115864404,2591.3992541291163
Cotingidae,,,_262292,748224,1.5149225e-06,0.042039283,0.21801469,1025,0.0009541607415989281,2018.057733727665,4802.574447861449,20.834408577503343,2278.4084443079983,0.46308485,117.45383522727273,0.2944122787603506,-7.3689256,0.042039283,0.2803853,0.08711103,0.11438272165697674,0.658366,0.2803853,0.60344064,0.5763494252455996,(0.45325997471809387-0.003155187238007784j),0.11438272165697674,0.01211668,61.461433,0.0009541607415989281,20.834408577503343,4802.574447861449,2018.057733727665,2278.4084443079983
Cotingidae,,,_262293,203328,1.6384414e-06,0.018397786,0.116743214,1025,0.0017448906098527697,3464.635857929379,6893.303124509265,20.573371619524615,2910.095681841933,0.49984255,129.19921875,0.2164831172347409,-10.906926,0.018397786,0.28426424,0.035759635,0.3264859453517588,0.74070126,0.28426424,0.15417935,0.2452239918200304,(0.43107813596725464-0.011972466483712196j),0.3264859453517588,0.047495913,7.322319,0.0017448906098527697,20.573371619524615,6893.303124509265,3464.635857929379,2910.095681841933
Cotingidae,,,_262294,207936,7.066813e-05,0.037641797,0.18649653,1025,-0.003776762617789301,3634.1057090823288,7395.306141546376,19.282941431339935,3022.6825436797517,0.5163176,123.046875,0.22276856130182324,-8.073675,0.037641797,0.28070256,0.06971967,0.2824773015202703,0.6825546,0.28070256,0.7589859,0.4629080597229023,(0.42628535628318787-0.012802625074982643j),0.2824773015202703,0.09704832,15.320211,-0.003776762617789301,19.282941431339935,7395.306141546376,3634.1057090823288,3022.6825436797517
Cotingidae,,,_275500,1003968,6.6414586e-06,0.013650272,0.074877046,1025,0.005916128175686152,3926.7504670975754,6463.864585491299,23.52151969205622,2454.032844805725,0.35599223,123.046875,0.23220368925517504,-10.262607,0.013650272,0.25921327,0.013433425,0.3311420851128251,0.5639352,0.25921327,0.0653883,0.1510749211476705,(0.5025097727775574-0.0011393215972930193j),0.3311420851128251,0.019671721,26.768183,0.005916128175686152,23.52151969205622,6463.864585491299,3926.7504670975754,2454.032844805725
Cotingidae,,,_282556,614592,1.3954191e-06,0.019253915,0.18939078,1025,-0.002922475508202954,3426.8596361801524,5978.610475970545,19.58226224798337,2526.380348114908,0.65561426,123.046875,0.2960427140568381,-14.122903,0.019253915,0.28707054,0.05813207,0.2739192762541632,0.7493059,0.28707054,0.20909232,0.324226674856465,(0.4314674735069275-0.004368531983345747j),0.2739192762541632,0.08336601,23.123953,-0.002922475508202954,19.58226224798337,5978.610475970545,3426.8596361801524,2526.380348114908
Cotingidae,,,_46118,1395502,0.0002928707,0.0021663636,0.022692055,1025,0.0006088975258320898,3640.0558193939783,6976.374701586001,18.381405223962595,2859.339124913315,0.6217997,129.19921875,0.22700275969746891,-17.223906,0.0021663636,0.28382435,0.004234727,0.2732755754768892,0.741405,0.28382435,0.0017316741,0.03186684731351646,(0.570580244064331-0.0008146343170665205j),0.2732755754768892,0.12762786,5.905507,0.0006088975258320898,18.381405223962595,6976.374701586001,3640.0558193939783,2859.339124913315
Cotingidae,,,_46119,772760,0.0007479475,0.0025521754,0.06829028,1025,-0.0023335072116591714,3421.8001340417086,6837.669006751863,18.192951994134283,2832.3963177959035,0.62890524,143.5546875,0.1873509176439494,-16.84178,0.0025521754,0.28112656,0.0053770323,0.23380781767384107,0.7209961,0.28112656,0.0047887494,0.03761176910682286,(0.5629462003707886-0.0006457826239056885j),0.23380781767384107,0.124235295,3.8537848,-0.0023335072116591714,18.192951994134283,6837.669006751863,3421.8001340417086,2832.3963177959035
Cotingidae,,,_46120,913522,0.000949376,0.002698724,0.02035244,1025,-0.0023527030256759746,1643.3681603907662,3380.7309857536766,21.529391044163646,1392.9248539149119,0.600224,135.99917763157896,0.2182895285014501,-17.140955,0.002698724,0.28122562,0.0056107026,0.12447096025910365,0.7207687,0.28122562,0.002942519,0.04005153200213879,(0.46399179100990295+0.00017003383254632354j),0.12447096025910365,7.9751924e-05,4.817222,-0.0023527030256759746,21.529391044163646,3380.7309857536766,1643.3681603907662,1392.9248539149119
